Product,Week No.,Weekly Sales,Total Sales,Average Weekly Demand,Standard Deviation
B-022,16,406,29323,375.9358974,172.6201701
B-022,17,373,29323,375.9358974,172.6201701
B-022,18,547,29323,375.9358974,172.6201701
B-022,19,358,29323,375.9358974,172.6201701
B-022,20,373,29323,375.9358974,172.6201701
B-022,21,677,29323,375.9358974,172.6201701
B-022,22,251,29323,375.9358974,172.6201701
B-022,23,426,29323,375.9358974,172.6201701
B-022,24,435,29323,375.9358974,172.6201701
B-022,25,465,29323,375.9358974,172.6201701
B-022,26,688,29323,375.9358974,172.6201701
B-022,27,307,29323,375.9358974,172.6201701
B-022,28,220,29323,375.9358974,172.6201701
B-022,29,597,29323,375.9358974,172.6201701
B-022,30,866,29323,375.9358974,172.6201701
B-022,31,528,29323,375.9358974,172.6201701
B-022,32,213,29323,375.9358974,172.6201701
B-022,33,228,29323,375.9358974,172.6201701
B-022,34,345,29323,375.9358974,172.6201701
B-022,35,867,29323,375.9358974,172.6201701
B-022,36,313,29323,375.9358974,172.6201701
B-022,37,323,29323,375.9358974,172.6201701
B-022,38,613,29323,375.9358974,172.6201701
B-022,39,357,29323,375.9358974,172.6201701
B-022,40,498,29323,375.9358974,172.6201701
B-022,41,243,29323,375.9358974,172.6201701
B-022,42,263,29323,375.9358974,172.6201701
B-022,43,450,29323,375.9358974,172.6201701
B-022,44,429,29323,375.9358974,172.6201701
B-022,45,492,29323,375.9358974,172.6201701
B-022,46,221,29323,375.9358974,172.6201701
B-022,47,431,29323,375.9358974,172.6201701
B-022,48,297,29323,375.9358974,172.6201701
B-022,49,441,29323,375.9358974,172.6201701
B-022,50,62,29323,375.9358974,172.6201701
B-022,51,386,29323,375.9358974,172.6201701
B-022,52,235,29323,375.9358974,172.6201701
B-022,53,177,29323,375.9358974,172.6201701
B-022,54,317,29323,375.9358974,172.6201701
B-022,55,158,29323,375.9358974,172.6201701
B-022,56,326,29323,375.9358974,172.6201701
B-022,57,97,29323,375.9358974,172.6201701
B-022,58,256,29323,375.9358974,172.6201701
B-022,59,359,29323,375.9358974,172.6201701
B-022,60,669,29323,375.9358974,172.6201701
B-022,61,445,29323,375.9358974,172.6201701
B-022,62,212,29323,375.9358974,172.6201701
B-022,63,133,29323,375.9358974,172.6201701
B-022,64,367,29323,375.9358974,172.6201701
B-022,65,615,29323,375.9358974,172.6201701
B-022,66,384,29323,375.9358974,172.6201701
B-022,67,207,29323,375.9358974,172.6201701
B-022,68,245,29323,375.9358974,172.6201701
B-022,69,411,29323,375.9358974,172.6201701
B-022,70,221,29323,375.9358974,172.6201701
B-022,71,390,29323,375.9358974,172.6201701
B-022,72,231,29323,375.9358974,172.6201701
B-022,73,464,29323,375.9358974,172.6201701
B-022,74,246,29323,375.9358974,172.6201701
B-022,75,318,29323,375.9358974,172.6201701
B-022,76,236,29323,375.9358974,172.6201701
B-022,77,513,29323,375.9358974,172.6201701
B-023,0,75,14450,185.2564103,52.68515548
B-023,1,228,14450,185.2564103,52.68515548
B-023,2,134,14450,185.2564103,52.68515548
B-023,3,128,14450,185.2564103,52.68515548
B-023,4,151,14450,185.2564103,52.68515548
B-023,5,123,14450,185.2564103,52.68515548
B-023,6,139,14450,185.2564103,52.68515548
B-023,7,196,14450,185.2564103,52.68515548
B-023,8,141,14450,185.2564103,52.68515548
B-023,9,126,14450,185.2564103,52.68515548
B-023,10,185,14450,185.2564103,52.68515548
B-023,11,109,14450,185.2564103,52.68515548
B-023,12,98,14450,185.2564103,52.68515548
B-023,13,146,14450,185.2564103,52.68515548
B-023,14,171,14450,185.2564103,52.68515548
B-023,15,162,14450,185.2564103,52.68515548
B-023,16,169,14450,185.2564103,52.68515548
B-023,17,192,14450,185.2564103,52.68515548
B-023,18,165,14450,185.2564103,52.68515548
B-023,19,182,14450,185.2564103,52.68515548
B-023,20,191,14450,185.2564103,52.68515548
B-023,21,191,14450,185.2564103,52.68515548
B-023,22,218,14450,185.2564103,52.68515548
B-023,23,149,14450,185.2564103,52.68515548
B-023,24,239,14450,185.2564103,52.68515548
B-023,25,129,14450,185.2564103,52.68515548
B-023,26,261,14450,185.2564103,52.68515548
B-023,27,246,14450,185.2564103,52.68515548
B-023,28,147,14450,185.2564103,52.68515548
B-023,29,133,14450,185.2564103,52.68515548
B-023,30,227,14450,185.2564103,52.68515548
B-023,31,171,14450,185.2564103,52.68515548
B-023,32,198,14450,185.2564103,52.68515548
B-023,33,141,14450,185.2564103,52.68515548
B-023,34,137,14450,185.2564103,52.68515548
B-023,35,161,14450,185.2564103,52.68515548
B-023,36,226,14450,185.2564103,52.68515548
B-023,37,218,14450,185.2564103,52.68515548
B-023,38,143,14450,185.2564103,52.68515548
B-023,39,242,14450,185.2564103,52.68515548
B-023,40,115,14450,185.2564103,52.68515548
B-023,41,174,14450,185.2564103,52.68515548
B-023,42,134,14450,185.2564103,52.68515548
B-023,43,167,14450,185.2564103,52.68515548
B-023,44,235,14450,185.2564103,52.68515548
B-023,45,132,14450,185.2564103,52.68515548
B-023,46,281,14450,185.2564103,52.68515548
B-023,47,203,14450,185.2564103,52.68515548
B-023,48,155,14450,185.2564103,52.68515548
B-023,49,215,14450,185.2564103,52.68515548
B-023,50,157,14450,185.2564103,52.68515548
B-023,51,140,14450,185.2564103,52.68515548
B-023,52,73,14450,185.2564103,52.68515548
B-023,53,209,14450,185.2564103,52.68515548
B-023,54,141,14450,185.2564103,52.68515548
B-023,55,168,14450,185.2564103,52.68515548
B-023,56,266,14450,185.2564103,52.68515548
B-023,57,248,14450,185.2564103,52.68515548
B-023,58,174,14450,185.2564103,52.68515548
B-023,59,313,14450,185.2564103,52.68515548
B-023,60,305,14450,185.2564103,52.68515548
B-023,61,260,14450,185.2564103,52.68515548
B-023,62,185,14450,185.2564103,52.68515548
B-023,63,205,14450,185.2564103,52.68515548
B-023,64,269,14450,185.2564103,52.68515548
B-023,65,273,14450,185.2564103,52.68515548
B-023,66,169,14450,185.2564103,52.68515548
B-023,67,209,14450,185.2564103,52.68515548
B-023,68,206,14450,185.2564103,52.68515548
B-023,69,163,14450,185.2564103,52.68515548
B-023,70,164,14450,185.2564103,52.68515548
B-023,71,222,14450,185.2564103,52.68515548
B-023,72,247,14450,185.2564103,52.68515548
B-023,73,188,14450,185.2564103,52.68515548
B-023,74,256,14450,185.2564103,52.68515548
B-023,75,165,14450,185.2564103,52.68515548
B-023,76,286,14450,185.2564103,52.68515548
B-023,77,190,14450,185.2564103,52.68515548
B-024,0,90,10953,140.4230769,32.2790267
B-024,1,134,10953,140.4230769,32.2790267
B-024,2,107,10953,140.4230769,32.2790267
B-024,3,91,10953,140.4230769,32.2790267
B-024,4,129,10953,140.4230769,32.2790267
B-024,5,102,10953,140.4230769,32.2790267
B-024,6,123,10953,140.4230769,32.2790267
B-024,7,116,10953,140.4230769,32.2790267
B-024,8,123,10953,140.4230769,32.2790267
B-024,9,91,10953,140.4230769,32.2790267
B-024,10,148,10953,140.4230769,32.2790267
B-024,11,134,10953,140.4230769,32.2790267
B-024,12,106,10953,140.4230769,32.2790267
B-024,13,112,10953,140.4230769,32.2790267
B-024,14,149,10953,140.4230769,32.2790267
B-024,15,175,10953,140.4230769,32.2790267
B-024,16,129,10953,140.4230769,32.2790267
B-024,17,150,10953,140.4230769,32.2790267
B-024,18,140,10953,140.4230769,32.2790267
B-024,19,131,10953,140.4230769,32.2790267
B-024,20,148,10953,140.4230769,32.2790267
B-024,21,145,10953,140.4230769,32.2790267
B-024,22,178,10953,140.4230769,32.2790267
B-024,23,133,10953,140.4230769,32.2790267
B-024,24,211,10953,140.4230769,32.2790267
B-024,25,118,10953,140.4230769,32.2790267
B-024,26,192,10953,140.4230769,32.2790267
B-024,27,161,10953,140.4230769,32.2790267
B-024,28,131,10953,140.4230769,32.2790267
B-024,29,99,10953,140.4230769,32.2790267
B-024,30,180,10953,140.4230769,32.2790267
B-024,31,148,10953,140.4230769,32.2790267
B-024,32,149,10953,140.4230769,32.2790267
B-024,33,115,10953,140.4230769,32.2790267
B-024,34,150,10953,140.4230769,32.2790267
B-024,35,149,10953,140.4230769,32.2790267
B-024,36,144,10953,140.4230769,32.2790267
B-024,37,120,10953,140.4230769,32.2790267
B-024,38,121,10953,140.4230769,32.2790267
B-024,39,161,10953,140.4230769,32.2790267
B-024,40,126,10953,140.4230769,32.2790267
B-024,41,153,10953,140.4230769,32.2790267
B-024,42,127,10953,140.4230769,32.2790267
B-024,43,134,10953,140.4230769,32.2790267
B-024,44,176,10953,140.4230769,32.2790267
B-024,45,124,10953,140.4230769,32.2790267
B-024,46,171,10953,140.4230769,32.2790267
B-024,47,141,10953,140.4230769,32.2790267
B-024,48,138,10953,140.4230769,32.2790267
B-024,49,155,10953,140.4230769,32.2790267
B-024,50,69,10953,140.4230769,32.2790267
B-024,51,95,10953,140.4230769,32.2790267
B-024,52,93,10953,140.4230769,32.2790267
B-024,53,111,10953,140.4230769,32.2790267
B-024,54,67,10953,140.4230769,32.2790267
B-024,55,101,10953,140.4230769,32.2790267
B-024,56,134,10953,140.4230769,32.2790267
B-024,57,154,10953,140.4230769,32.2790267
B-024,58,111,10953,140.4230769,32.2790267
B-024,59,124,10953,140.4230769,32.2790267
B-024,60,152,10953,140.4230769,32.2790267
B-024,61,192,10953,140.4230769,32.2790267
B-024,62,127,10953,140.4230769,32.2790267
B-024,63,164,10953,140.4230769,32.2790267
B-024,64,200,10953,140.4230769,32.2790267
B-024,65,172,10953,140.4230769,32.2790267
B-024,66,134,10953,140.4230769,32.2790267
B-024,67,171,10953,140.4230769,32.2790267
B-024,68,189,10953,140.4230769,32.2790267
B-024,69,114,10953,140.4230769,32.2790267
B-024,70,238,10953,140.4230769,32.2790267
B-024,71,154,10953,140.4230769,32.2790267
B-024,72,172,10953,140.4230769,32.2790267
B-024,73,175,10953,140.4230769,32.2790267
B-024,74,187,10953,140.4230769,32.2790267
B-024,75,172,10953,140.4230769,32.2790267
B-024,76,162,10953,140.4230769,32.2790267
B-024,77,141,10953,140.4230769,32.2790267
B-025,0,1,183,2.346153846,1.843394124
B-025,1,3,183,2.346153846,1.843394124
B-025,2,1,183,2.346153846,1.843394124
B-025,3,3,183,2.346153846,1.843394124
B-025,4,1,183,2.346153846,1.843394124
B-025,5,6,183,2.346153846,1.843394124
B-025,6,1,183,2.346153846,1.843394124
B-025,7,2,183,2.346153846,1.843394124
B-025,8,4,183,2.346153846,1.843394124
B-025,9,1,183,2.346153846,1.843394124
B-025,10,3,183,2.346153846,1.843394124
B-025,11,5,183,2.346153846,1.843394124
B-025,12,3,183,2.346153846,1.843394124
B-025,13,1,183,2.346153846,1.843394124
B-025,14,2,183,2.346153846,1.843394124
B-025,15,3,183,2.346153846,1.843394124
B-025,16,1,183,2.346153846,1.843394124
B-025,17,2,183,2.346153846,1.843394124
B-025,18,2,183,2.346153846,1.843394124
B-025,19,2,183,2.346153846,1.843394124
B-025,20,3,183,2.346153846,1.843394124
B-025,21,6,183,2.346153846,1.843394124
B-025,22,5,183,2.346153846,1.843394124
B-025,23,2,183,2.346153846,1.843394124
B-025,24,5,183,2.346153846,1.843394124
B-025,25,3,183,2.346153846,1.843394124
B-025,26,2,183,2.346153846,1.843394124
B-025,27,3,183,2.346153846,1.843394124
B-025,28,6,183,2.346153846,1.843394124
B-025,29,0,183,2.346153846,1.843394124
B-025,30,5,183,2.346153846,1.843394124
B-025,31,0,183,2.346153846,1.843394124
B-025,32,4,183,2.346153846,1.843394124
B-025,33,1,183,2.346153846,1.843394124
B-025,34,5,183,2.346153846,1.843394124
B-025,35,3,183,2.346153846,1.843394124
B-025,36,5,183,2.346153846,1.843394124
B-025,37,1,183,2.346153846,1.843394124
B-025,38,3,183,2.346153846,1.843394124
B-025,39,4,183,2.346153846,1.843394124
B-025,40,0,183,2.346153846,1.843394124
B-025,41,0,183,2.346153846,1.843394124
B-025,42,2,183,2.346153846,1.843394124
B-025,43,3,183,2.346153846,1.843394124
B-025,44,4,183,2.346153846,1.843394124
B-025,45,1,183,2.346153846,1.843394124
B-025,46,4,183,2.346153846,1.843394124
B-025,47,2,183,2.346153846,1.843394124
B-025,48,4,183,2.346153846,1.843394124
B-025,49,10,183,2.346153846,1.843394124
B-025,50,2,183,2.346153846,1.843394124
B-025,51,0,183,2.346153846,1.843394124
B-025,52,1,183,2.346153846,1.843394124
B-025,53,1,183,2.346153846,1.843394124
B-025,54,1,183,2.346153846,1.843394124
B-025,55,3,183,2.346153846,1.843394124
B-025,56,1,183,2.346153846,1.843394124
B-025,57,2,183,2.346153846,1.843394124
B-025,58,2,183,2.346153846,1.843394124
B-025,59,2,183,2.346153846,1.843394124
B-025,60,1,183,2.346153846,1.843394124
B-025,61,1,183,2.346153846,1.843394124
B-025,62,0,183,2.346153846,1.843394124
B-025,63,1,183,2.346153846,1.843394124
B-025,64,2,183,2.346153846,1.843394124
B-025,65,1,183,2.346153846,1.843394124
B-025,66,2,183,2.346153846,1.843394124
B-025,67,2,183,2.346153846,1.843394124
B-025,68,0,183,2.346153846,1.843394124
B-025,69,1,183,2.346153846,1.843394124
B-025,70,1,183,2.346153846,1.843394124
B-025,71,1,183,2.346153846,1.843394124
B-025,72,0,183,2.346153846,1.843394124
B-025,73,3,183,2.346153846,1.843394124
B-025,74,5,183,2.346153846,1.843394124
B-025,75,3,183,2.346153846,1.843394124
B-025,76,0,183,2.346153846,1.843394124
B-025,77,1,183,2.346153846,1.843394124
B-026,0,3,422,5.41025641,3.554532126
B-026,1,2,422,5.41025641,3.554532126
B-026,2,1,422,5.41025641,3.554532126
B-026,3,1,422,5.41025641,3.554532126
B-026,4,4,422,5.41025641,3.554532126
B-026,5,8,422,5.41025641,3.554532126
B-026,6,6,422,5.41025641,3.554532126
B-026,7,4,422,5.41025641,3.554532126
B-026,8,10,422,5.41025641,3.554532126
B-026,9,7,422,5.41025641,3.554532126
B-026,10,1,422,5.41025641,3.554532126
B-026,11,2,422,5.41025641,3.554532126
B-026,12,10,422,5.41025641,3.554532126
B-026,13,5,422,5.41025641,3.554532126
B-026,14,15,422,5.41025641,3.554532126
B-026,15,6,422,5.41025641,3.554532126
B-026,16,11,422,5.41025641,3.554532126
B-026,17,10,422,5.41025641,3.554532126
B-026,18,7,422,5.41025641,3.554532126
B-026,19,3,422,5.41025641,3.554532126
B-026,20,6,422,5.41025641,3.554532126
B-026,21,0,422,5.41025641,3.554532126
B-026,22,9,422,5.41025641,3.554532126
B-026,23,5,422,5.41025641,3.554532126
B-026,24,3,422,5.41025641,3.554532126
B-026,25,9,422,5.41025641,3.554532126
B-026,26,6,422,5.41025641,3.554532126
B-026,27,10,422,5.41025641,3.554532126
B-026,28,2,422,5.41025641,3.554532126
B-026,29,0,422,5.41025641,3.554532126
B-026,30,2,422,5.41025641,3.554532126
B-026,31,6,422,5.41025641,3.554532126
B-026,32,12,422,5.41025641,3.554532126
B-026,33,2,422,5.41025641,3.554532126
B-026,34,5,422,5.41025641,3.554532126
B-026,35,9,422,5.41025641,3.554532126
B-026,36,2,422,5.41025641,3.554532126
B-026,37,3,422,5.41025641,3.554532126
B-026,38,7,422,5.41025641,3.554532126
B-026,39,7,422,5.41025641,3.554532126
B-026,40,9,422,5.41025641,3.554532126
B-026,41,10,422,5.41025641,3.554532126
B-026,42,1,422,5.41025641,3.554532126
B-026,43,7,422,5.41025641,3.554532126
B-026,44,4,422,5.41025641,3.554532126
B-026,45,0,422,5.41025641,3.554532126
B-026,46,3,422,5.41025641,3.554532126
B-026,47,3,422,5.41025641,3.554532126
B-026,48,8,422,5.41025641,3.554532126
B-026,49,14,422,5.41025641,3.554532126
B-026,50,7,422,5.41025641,3.554532126
B-026,51,1,422,5.41025641,3.554532126
B-026,52,0,422,5.41025641,3.554532126
B-026,53,6,422,5.41025641,3.554532126
B-026,54,7,422,5.41025641,3.554532126
B-026,55,5,422,5.41025641,3.554532126
B-026,56,8,422,5.41025641,3.554532126
B-026,57,3,422,5.41025641,3.554532126
B-026,58,1,422,5.41025641,3.554532126
B-026,59,10,422,5.41025641,3.554532126
B-026,60,2,422,5.41025641,3.554532126
B-026,61,13,422,5.41025641,3.554532126
B-026,62,5,422,5.41025641,3.554532126
B-026,63,7,422,5.41025641,3.554532126
B-026,64,5,422,5.41025641,3.554532126
B-026,65,10,422,5.41025641,3.554532126
B-026,66,3,422,5.41025641,3.554532126
B-026,67,3,422,5.41025641,3.554532126
B-026,68,3,422,5.41025641,3.554532126
B-026,69,1,422,5.41025641,3.554532126
B-026,70,9,422,5.41025641,3.554532126
B-026,71,2,422,5.41025641,3.554532126
B-026,72,3,422,5.41025641,3.554532126
B-026,73,5,422,5.41025641,3.554532126
B-026,74,6,422,5.41025641,3.554532126
B-026,75,7,422,5.41025641,3.554532126
B-026,76,5,422,5.41025641,3.554532126
B-026,77,5,422,5.41025641,3.554532126
B-027,0,6,596,7.641025641,3.667953033
B-027,1,7,596,7.641025641,3.667953033
B-027,2,6,596,7.641025641,3.667953033
B-027,3,0,596,7.641025641,3.667953033
B-027,4,7,596,7.641025641,3.667953033
B-027,5,7,596,7.641025641,3.667953033
B-027,6,8,596,7.641025641,3.667953033
B-027,7,10,596,7.641025641,3.667953033
B-027,8,4,596,7.641025641,3.667953033
B-027,9,4,596,7.641025641,3.667953033
B-027,10,4,596,7.641025641,3.667953033
B-027,11,7,596,7.641025641,3.667953033
B-027,12,7,596,7.641025641,3.667953033
B-027,13,3,596,7.641025641,3.667953033
B-027,14,8,596,7.641025641,3.667953033
B-027,15,14,596,7.641025641,3.667953033
B-027,16,5,596,7.641025641,3.667953033
B-027,17,6,596,7.641025641,3.667953033
B-027,18,16,596,7.641025641,3.667953033
B-027,19,4,596,7.641025641,3.667953033
B-027,20,9,596,7.641025641,3.667953033
B-027,21,7,596,7.641025641,3.667953033
B-027,22,21,596,7.641025641,3.667953033
B-027,23,13,596,7.641025641,3.667953033
B-027,24,12,596,7.641025641,3.667953033
B-027,25,9,596,7.641025641,3.667953033
B-027,26,8,596,7.641025641,3.667953033
B-027,27,8,596,7.641025641,3.667953033
B-027,28,8,596,7.641025641,3.667953033
B-027,29,7,596,7.641025641,3.667953033
B-027,30,6,596,7.641025641,3.667953033
B-027,31,9,596,7.641025641,3.667953033
B-027,32,8,596,7.641025641,3.667953033
B-027,33,5,596,7.641025641,3.667953033
B-027,34,5,596,7.641025641,3.667953033
B-027,35,8,596,7.641025641,3.667953033
B-027,36,6,596,7.641025641,3.667953033
B-027,37,2,596,7.641025641,3.667953033
B-027,38,2,596,7.641025641,3.667953033
B-027,39,10,596,7.641025641,3.667953033
B-027,40,12,596,7.641025641,3.667953033
B-027,41,5,596,7.641025641,3.667953033
B-027,42,7,596,7.641025641,3.667953033
B-027,43,6,596,7.641025641,3.667953033
B-027,44,5,596,7.641025641,3.667953033
B-027,45,5,596,7.641025641,3.667953033
B-027,46,10,596,7.641025641,3.667953033
B-027,47,7,596,7.641025641,3.667953033
B-027,48,17,596,7.641025641,3.667953033
B-027,49,13,596,7.641025641,3.667953033
B-027,50,6,596,7.641025641,3.667953033
B-027,51,2,596,7.641025641,3.667953033
B-027,52,1,596,7.641025641,3.667953033
B-027,53,10,596,7.641025641,3.667953033
B-027,54,10,596,7.641025641,3.667953033
B-027,55,10,596,7.641025641,3.667953033
B-027,56,8,596,7.641025641,3.667953033
B-027,57,8,596,7.641025641,3.667953033
B-027,58,4,596,7.641025641,3.667953033
B-027,59,10,596,7.641025641,3.667953033
B-027,60,10,596,7.641025641,3.667953033
B-027,61,6,596,7.641025641,3.667953033
B-027,62,14,596,7.641025641,3.667953033
B-027,63,10,596,7.641025641,3.667953033
B-027,64,5,596,7.641025641,3.667953033
B-027,65,11,596,7.641025641,3.667953033
B-027,66,10,596,7.641025641,3.667953033
B-027,67,8,596,7.641025641,3.667953033
B-027,68,3,596,7.641025641,3.667953033
B-027,69,4,596,7.641025641,3.667953033
B-027,70,6,596,7.641025641,3.667953033
B-027,71,8,596,7.641025641,3.667953033
B-027,72,13,596,7.641025641,3.667953033
B-027,73,7,596,7.641025641,3.667953033
B-027,74,9,596,7.641025641,3.667953033
B-027,75,4,596,7.641025641,3.667953033
B-027,76,10,596,7.641025641,3.667953033
B-027,77,6,596,7.641025641,3.667953033
B-028,0,5,387,4.961538462,3.35533035
B-028,1,5,387,4.961538462,3.35533035
B-028,2,5,387,4.961538462,3.35533035
B-028,3,4,387,4.961538462,3.35533035
B-028,4,8,387,4.961538462,3.35533035
B-028,5,2,387,4.961538462,3.35533035
B-028,6,4,387,4.961538462,3.35533035
B-028,7,9,387,4.961538462,3.35533035
B-028,8,3,387,4.961538462,3.35533035
B-028,9,4,387,4.961538462,3.35533035
B-028,10,3,387,4.961538462,3.35533035
B-028,11,4,387,4.961538462,3.35533035
B-028,12,2,387,4.961538462,3.35533035
B-028,13,2,387,4.961538462,3.35533035
B-028,14,4,387,4.961538462,3.35533035
B-028,15,7,387,4.961538462,3.35533035
B-028,16,5,387,4.961538462,3.35533035
B-028,17,3,387,4.961538462,3.35533035
B-028,18,4,387,4.961538462,3.35533035
B-028,19,7,387,4.961538462,3.35533035
B-028,20,9,387,4.961538462,3.35533035
B-028,21,20,387,4.961538462,3.35533035
B-028,22,11,387,4.961538462,3.35533035
B-028,23,4,387,4.961538462,3.35533035
B-028,24,6,387,4.961538462,3.35533035
B-028,25,4,387,4.961538462,3.35533035
B-028,26,5,387,4.961538462,3.35533035
B-028,27,4,387,4.961538462,3.35533035
B-028,28,3,387,4.961538462,3.35533035
B-028,29,3,387,4.961538462,3.35533035
B-028,30,4,387,4.961538462,3.35533035
B-028,31,5,387,4.961538462,3.35533035
B-028,32,14,387,4.961538462,3.35533035
B-028,33,3,387,4.961538462,3.35533035
B-028,34,6,387,4.961538462,3.35533035
B-028,35,4,387,4.961538462,3.35533035
B-028,36,2,387,4.961538462,3.35533035
B-028,37,2,387,4.961538462,3.35533035
B-028,38,8,387,4.961538462,3.35533035
B-028,39,2,387,4.961538462,3.35533035
B-028,40,7,387,4.961538462,3.35533035
B-028,41,15,387,4.961538462,3.35533035
B-028,42,8,387,4.961538462,3.35533035
B-028,43,6,387,4.961538462,3.35533035
B-028,44,5,387,4.961538462,3.35533035
B-028,45,4,387,4.961538462,3.35533035
B-028,46,0,387,4.961538462,3.35533035
B-028,47,7,387,4.961538462,3.35533035
B-028,48,5,387,4.961538462,3.35533035
B-028,49,7,387,4.961538462,3.35533035
B-028,50,3,387,4.961538462,3.35533035
B-028,51,0,387,4.961538462,3.35533035
B-028,52,2,387,4.961538462,3.35533035
B-028,53,6,387,4.961538462,3.35533035
B-028,54,2,387,4.961538462,3.35533035
B-028,55,2,387,4.961538462,3.35533035
B-028,56,2,387,4.961538462,3.35533035
B-028,57,1,387,4.961538462,3.35533035
B-028,58,1,387,4.961538462,3.35533035
B-028,59,4,387,4.961538462,3.35533035
B-028,60,4,387,4.961538462,3.35533035
B-028,61,4,387,4.961538462,3.35533035
B-028,62,2,387,4.961538462,3.35533035
B-028,63,8,387,4.961538462,3.35533035
B-028,64,8,387,4.961538462,3.35533035
B-028,65,4,387,4.961538462,3.35533035
B-028,66,10,387,4.961538462,3.35533035
B-028,67,5,387,4.961538462,3.35533035
B-028,68,9,387,4.961538462,3.35533035
B-028,69,5,387,4.961538462,3.35533035
B-028,70,1,387,4.961538462,3.35533035
B-028,71,4,387,4.961538462,3.35533035
B-028,72,6,387,4.961538462,3.35533035
B-028,73,1,387,4.961538462,3.35533035
B-028,74,1,387,4.961538462,3.35533035
B-028,75,7,387,4.961538462,3.35533035
B-028,76,5,387,4.961538462,3.35533035
B-028,77,7,387,4.961538462,3.35533035
B-029,0,2,211,2.705128205,2.842666456
B-029,1,15,211,2.705128205,2.842666456
B-029,2,3,211,2.705128205,2.842666456
B-029,3,9,211,2.705128205,2.842666456
B-029,4,4,211,2.705128205,2.842666456
B-029,5,2,211,2.705128205,2.842666456
B-029,6,3,211,2.705128205,2.842666456
B-029,7,1,211,2.705128205,2.842666456
B-029,8,2,211,2.705128205,2.842666456
B-029,9,0,211,2.705128205,2.842666456
B-029,10,2,211,2.705128205,2.842666456
B-029,11,1,211,2.705128205,2.842666456
B-029,12,5,211,2.705128205,2.842666456
B-029,13,5,211,2.705128205,2.842666456
B-029,14,5,211,2.705128205,2.842666456
B-029,15,0,211,2.705128205,2.842666456
B-029,16,3,211,2.705128205,2.842666456
B-029,17,2,211,2.705128205,2.842666456
B-029,18,1,211,2.705128205,2.842666456
B-029,19,0,211,2.705128205,2.842666456
B-029,20,1,211,2.705128205,2.842666456
B-029,21,4,211,2.705128205,2.842666456
B-029,22,2,211,2.705128205,2.842666456
B-029,23,3,211,2.705128205,2.842666456
B-029,24,6,211,2.705128205,2.842666456
B-029,25,0,211,2.705128205,2.842666456
B-029,26,2,211,2.705128205,2.842666456
B-029,27,0,211,2.705128205,2.842666456
B-029,28,5,211,2.705128205,2.842666456
B-029,29,4,211,2.705128205,2.842666456
B-029,30,6,211,2.705128205,2.842666456
B-029,31,0,211,2.705128205,2.842666456
B-029,32,4,211,2.705128205,2.842666456
B-029,33,4,211,2.705128205,2.842666456
B-029,34,0,211,2.705128205,2.842666456
B-029,35,1,211,2.705128205,2.842666456
B-029,36,1,211,2.705128205,2.842666456
B-029,37,1,211,2.705128205,2.842666456
B-029,38,2,211,2.705128205,2.842666456
B-029,39,8,211,2.705128205,2.842666456
B-029,40,2,211,2.705128205,2.842666456
B-029,41,1,211,2.705128205,2.842666456
B-029,42,0,211,2.705128205,2.842666456
B-029,43,3,211,2.705128205,2.842666456
B-029,44,0,211,2.705128205,2.842666456
B-029,45,1,211,2.705128205,2.842666456
B-029,46,1,211,2.705128205,2.842666456
B-029,47,8,211,2.705128205,2.842666456
B-029,48,3,211,2.705128205,2.842666456
B-029,49,1,211,2.705128205,2.842666456
B-029,50,0,211,2.705128205,2.842666456
B-029,51,0,211,2.705128205,2.842666456
B-029,52,3,211,2.705128205,2.842666456
B-029,53,5,211,2.705128205,2.842666456
B-029,54,4,211,2.705128205,2.842666456
B-029,55,1,211,2.705128205,2.842666456
B-029,56,2,211,2.705128205,2.842666456
B-029,57,12,211,2.705128205,2.842666456
B-029,58,2,211,2.705128205,2.842666456
B-029,59,1,211,2.705128205,2.842666456
B-029,60,5,211,2.705128205,2.842666456
B-029,61,9,211,2.705128205,2.842666456
B-029,62,0,211,2.705128205,2.842666456
B-029,63,1,211,2.705128205,2.842666456
B-029,64,2,211,2.705128205,2.842666456
B-029,65,1,211,2.705128205,2.842666456
B-029,66,5,211,2.705128205,2.842666456
B-029,67,2,211,2.705128205,2.842666456
B-029,68,0,211,2.705128205,2.842666456
B-029,69,4,211,2.705128205,2.842666456
B-029,70,1,211,2.705128205,2.842666456
B-029,71,6,211,2.705128205,2.842666456
B-029,72,2,211,2.705128205,2.842666456
B-029,73,0,211,2.705128205,2.842666456
B-029,74,1,211,2.705128205,2.842666456
B-029,75,1,211,2.705128205,2.842666456
B-029,76,1,211,2.705128205,2.842666456
B-029,77,1,211,2.705128205,2.842666456
B-030,0,4,256,3.282051282,2.944938144
B-030,1,1,256,3.282051282,2.944938144
B-030,2,7,256,3.282051282,2.944938144
B-030,3,13,256,3.282051282,2.944938144
B-030,4,1,256,3.282051282,2.944938144
B-030,5,14,256,3.282051282,2.944938144
B-030,6,5,256,3.282051282,2.944938144
B-030,7,2,256,3.282051282,2.944938144
B-030,8,3,256,3.282051282,2.944938144
B-030,9,2,256,3.282051282,2.944938144
B-030,10,5,256,3.282051282,2.944938144
B-030,11,4,256,3.282051282,2.944938144
B-030,12,0,256,3.282051282,2.944938144
B-030,13,2,256,3.282051282,2.944938144
B-030,14,5,256,3.282051282,2.944938144
B-030,15,4,256,3.282051282,2.944938144
